radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,214,3,1510,87808,0,-3.677418,40.40776,2052,63,1,1458645102,1495798216,0
LTE,214,3,1534,104982,0,-3.700333,40.481072,1383,48,1,1458645105,1491396117,0
LTE,214,3,1510,87809,0,-3.674026,40.405183,1000,32,1,1458645102,1490892053,0
LTE,214,3,1510,86028,0,-3.711337,40.398923,8321,31,1,1458645102,1506264087,0
LTE,214,3,1510,111380,0,-3.725738,40.420795,1000,40,1,1458645103,1492473280,0
LTE,214,3,1510,84492,0,-3.712926,40.403087,1869,9,1,1458645101,1506282876,0
LTE,214,3,1510,1046541,0,-3.700757,40.399585,1152,17,1,1458645104,1494700805,0
LTE,214,3,1510,235264,0,-3.6989593505859,40.409774780273,1000,8,1,1458645103,1484283326,0
LTE,214,3,1510,242433,0,-3.724534,40.403171,2775,45,1,1458645104,1494872887,0
LTE,214,3,1510,82946,0,-3.720803,40.409131,1183,32,1,1458645101,1492297132,0
LTE,214,3,1510,36864,0,-3.689346,40.398592,1000,28,1,1458645099,1491898792,0
LTE,214,3,1510,20737,0,-3.701794,40.405906,1000,82,1,1458645099,1506591175,0
LTE,214,3,1450,1000960,0,-3.654408,40.393172,500,127,1,1458645097,1506315227,0
LTE,214,3,1510,81920,0,-3.711069,40.413895,1000,22,1,1458645100,1490252575,0
LTE,214,3,1510,84482,0,-3.718387,40.39978,1000,47,1,1458645101,1505710959,0
LTE,214,3,1510,81941,0,-3.711262,40.412006,1000,24,1,1458645101,1492297132,0
LTE,214,3,1510,40960,0,-3.720916,40.416322,1000,86,1,1458645100,1492475584,0
LTE,214,3,1510,36874,0,-3.686916,40.396464,1000,13,1,1458645099,1489165697,0
LTE,214,3,1510,235276,0,-3.699835,40.409631,1000,23,1,1458645103,1505687720,0
LTE,214,3,1510,111382,0,-3.730098,40.413037,5126,40,1,1458645103,1482483489,0
LTE,214,3,1534,26113,0,-3.70974,40.468069,1000,87,1,1458645104,1491632942,0
LTE,214,3,1510,1110274,0,-3.708333,40.392858,2031,56,1,1458645104,1506496006,0
LTE,214,3,1510,1046528,0,-3.698874,40.405514,1000,49,1,1458645104,1505862501,0
LTE,214,3,1510,1110273,0,-3.69072,40.383682,1000,21,1,1458645104,1491397726,0
LTE,214,3,1510,235266,0,-3.7003326416016,40.409774780273,1000,15,1,1458645103,1488183596,0
LTE,214,3,1510,242432,0,-3.7181854248047,40.408401489258,1000,10,1,1458645104,1490885129,0
LTE,214,3,1534,107284,0,-3.702913,40.483711,1000,82,1,1458645106,1506096326,0
LTE,214,3,1534,107286,0,-3.708309,40.480578,500,146,1,1458645106,1505926810,0
LTE,214,3,1534,107266,0,-3.707951,40.480415,500,301,1,1458645106,1506518372,0
LTE,214,3,1534,106754,0,-3.6989,40.484127,1000,73,1,1458645106,1505980914,0
LTE,214,3,1450,1012482,0,-3.663145,40.406378,1000,38,1,1458645098,1491805164,0
LTE,214,3,1510,84480,0,-3.711916,40.406431,1000,23,1,1458645101,1491874858,0
LTE,214,3,1510,58368,0,-3.737075,40.409035,500,149,1,1458645100,1505896200,0
LTE,214,3,1450,1000962,0,-3.664619,40.388909,2114,38,1,1458645098,1494265564,0
LTE,214,3,1510,58370,0,-3.739199,40.406596,1000,42,1,1458645100,1493725143,0
LTE,214,3,1510,20482,0,-3.712088,40.406885,1234,134,1,1458645099,1491874858,0
LTE,214,3,1510,81922,0,-3.71109,40.411491,1000,12,1,1458645100,1488733965,0
LTE,214,3,1510,38400,0,-3.7250518798828,40.408401489258,1000,5,1,1458645099,1489317167,0
LTE,214,3,1510,20490,0,-3.709057,40.409936,1000,17,1,1458645099,1491898464,0
LTE,214,3,1510,21250,0,-3.688948,40.407261,1888,90,1,1458645099,1506091834,0
LTE,214,3,1510,81940,0,-3.717719,40.41708,1000,25,1,1458645100,1505814036,0
LTE,214,3,1510,58369,0,-3.735338,40.406823,1000,47,1,1458645100,1492540200,0
LTE,214,3,1510,86027,0,-3.705185,40.399063,1000,15,1,1458645102,1490056180,0
LTE,214,3,1510,87810,0,-3.681948,40.407209,1968,47,1,1458645102,1505872475,0
LTE,214,3,1534,104981,0,-3.684266,40.487846,1000,27,1,1458645105,1505399666,0
LTE,214,3,1534,27138,0,-3.689198,40.482437,1142,178,1,1458645104,1506537272,0
LTE,214,3,1510,88066,0,-3.67833,40.402511,5258,49,1,1458645102,1505872494,0
LTE,214,3,1510,1110272,0,-3.700638,40.397644,1000,18,1,1458645104,1484104265,0
LTE,214,3,1510,85771,0,-3.7044525146484,40.394668579102,1000,8,1,1458645102,1468170913,0
LTE,214,3,1510,242434,0,-3.72146,40.411993,1000,65,1,1458645104,1491417170,0
LTE,214,3,1510,84756,0,-3.700562,40.40451,1000,24,1,1458645101,1491839278,0
LTE,214,3,1510,84738,0,-3.70688,40.399398,1620,82,1,1458645101,1505979980,0
LTE,214,3,1510,84736,0,-3.699388,40.401844,1716,80,1,1458645101,1494755214,0
LTE,214,3,1510,242442,0,-3.72292,40.413309,1000,9,1,1458645104,1506062208,0
LTE,214,3,1510,235274,0,-3.696218,40.408094,1411,14,1,1458645103,1505868510,0
LTE,214,3,1510,1046538,0,-3.697909,40.405736,1000,17,1,1458645104,1491839278,0
LTE,214,3,1534,107265,0,-3.698941,40.479813,1000,76,1,1458645106,1491741054,0
LTE,214,3,1510,88084,0,-3.675613,40.405197,1000,6,1,1458645102,1474471996,0
LTE,214,3,1510,1014283,0,-3.700686,40.405679,1000,28,1,1458645104,1506584294,0
LTE,214,3,1510,1046529,0,-3.695992,40.404411,1000,28,1,1458645104,1505872468,0
UMTS,214,3,1510,111360,0,-3.738877,40.413563,3735,7,1,1458645102,1494335393,0
LTE,214,3,1534,107285,0,-3.697247,40.479786,1000,33,1,1458645106,1505980396,0
LTE,214,3,1534,105730,0,-3.745457,40.482745,5447,228,1,1458645105,1506061575,0
LTE,214,3,1534,107264,0,-3.702784,40.482906,563,132,1,1458645106,1505979673,0
LTE,214,3,1534,1069834,0,-3.729858,40.483932,1000,2,1,1458645107,1464922275,0
LTE,214,3,1534,108290,0,-3.724915,40.483658,1000,10,1,1458645106,1492472632,0
LTE,214,3,1510,88065,0,-3.678766,40.400365,1000,88,1,1458645102,1491869539,0
LTE,214,3,1534,26114,0,-3.720861,40.47382,1000,77,1,1458645104,1492370692,0
LTE,214,3,1534,110082,0,-3.732512,40.472941,1805,57,1,1458645106,1505284715,0
LTE,214,3,1534,106752,0,-3.695777,40.48538,500,103,1,1458645106,1506007515,0
LTE,214,3,1534,110080,0,-3.724018,40.474499,1092,67,1,1458645106,1505284663,0
LTE,214,3,1534,233728,0,-3.739561,40.486142,1000,69,1,1458645107,1492472632,0
LTE,214,3,1534,106753,0,-3.692321,40.485586,2164,96,1,1458645106,1506007492,0
LTE,214,3,1534,233729,0,-3.735695,40.475418,1000,20,1,1458645107,1491369219,0
LTE,214,3,1550,34050,0,-3.660273,40.409767,4117,13,1,1458645111,1485146050,0
LTE,214,3,1534,110081,0,-3.726168,40.468826,1000,16,1,1458645106,1491369219,0
LTE,214,3,1534,233730,0,-3.743289,40.474647,1000,34,1,1458645107,1506060064,0
LTE,214,3,1534,107019,0,-3.712658,40.479309,1352,56,1,1458645106,1506393240,0
LTE,214,3,1534,108289,0,-3.717872,40.484973,1000,9,1,1458645106,1506061484,0
LTE,214,3,1650,133890,0,-3.652398,40.456467,1000,21,1,1458645117,1491016593,0
LTE,214,3,1534,108309,0,-3.713245,40.48542,1000,72,1,1458645106,1491448098,0
GSM,214,3,1150,194,0,-3.662796,40.396042,1000,3,1,1458660959,1478310356,0
GSM,214,3,1150,367,0,-3.677236,40.393046,1000,11,1,1458660960,1490380811,0
GSM,214,3,1150,172,0,-3.6632537841797,40.452346801758,1000,1,1,1458660959,1425566885,0
GSM,214,3,1150,177,0,-3.672851,40.442246,1000,13,1,1458660959,1477671093,0
GSM,214,3,1150,212,0,-3.671861,40.404104,1000,5,1,1458660959,1505314362,0
GSM,214,3,1150,202,0,-3.660507,40.422752,1000,20,1,1458660959,1490367744,0
GSM,214,3,1150,180,0,-3.660164,40.418129,1000,12,1,1458660959,1490367748,0
GSM,214,3,1150,368,0,-3.675402,40.389598,1000,13,1,1458660960,1490380800,0
GSM,214,3,1150,709,0,-3.6811065673828,40.448226928711,1000,1,1,1458660961,1440642209,0
GSM,214,3,1150,599,0,-3.695628,40.393146,1000,14,1,1458660960,1506334142,0
GSM,214,3,1150,703,0,-3.680357,40.438988,1000,11,1,1458660961,1491183890,0
GSM,214,3,1150,693,0,-3.673553,40.425862,1000,14,1,1458660961,1469940480,0
GSM,214,3,1150,681,0,-3.671866,40.407766,1000,16,1,1458660961,1505800091,0
GSM,214,3,1150,699,0,-3.666916,40.434265,1000,6,1,1458660961,1490015050,0
GSM,214,3,1150,615,0,-3.660882,40.422384,1000,11,1,1458660960,1490069174,0
GSM,214,3,1150,604,0,-3.695526,40.392609,1000,4,1,1458660960,1489840011,0
GSM,214,3,1150,943,0,-3.672409,40.41893,1000,3,1,1458660961,1477031910,0
GSM,214,3,1150,679,0,-3.671722,40.40966,1000,12,1,1458660961,1491020145,0
GSM,214,3,1150,701,0,-3.667459,40.443335,1000,16,1,1458660961,1490848962,0
GSM,214,3,1150,890,0,-3.666197,40.388195,1000,7,1,1458660961,1490380800,0
GSM,214,3,1150,700,0,-3.66806,40.443192,1000,12,1,1458660961,1490367731,0
GSM,214,3,1150,1433,0,-3.668404,40.42923,1000,12,1,1458660962,1485775357,0
GSM,214,3,1150,996,0,-3.652267,40.45166,1000,2,1,1458660961,1488761289,0
GSM,214,3,1150,1434,0,-3.65982,40.421791,1000,4,1,1458660962,1461926084,0
GSM,214,3,1150,193,0,-3.66291,40.396385,1000,4,1,1458660959,1481024725,0
GSM,214,3,1150,339,0,-3.679905,40.386086,1000,8,1,1458660960,1490380811,0
GSM,214,3,1150,268,0,-3.69648,40.393524,1000,36,1,1458660959,1491470680,0
GSM,214,3,1150,211,0,-3.673977,40.406611,1000,10,1,1458660959,1505317263,0
GSM,214,3,1150,199,0,-3.675957,40.412521,1000,4,1,1458660959,1489591934,0
GSM,214,3,1150,262,0,-3.681846,40.395302,1000,13,1,1458660959,1490380811,0
GSM,214,3,1150,174,0,-3.6632537841797,40.452346801758,1000,1,1,1458660959,1425566857,0
GSM,214,3,1150,171,0,-3.656616,40.452805,1000,6,1,1458660959,1489375439,0
GSM,214,3,1150,173,0,-3.6660003662109,40.404281616211,1000,1,1,1458660959,1425566885,0
GSM,214,3,1150,944,0,-3.678752,40.418407,1000,7,1,1458660961,1490365501,0
GSM,214,3,1150,614,0,-3.668472,40.413071,1000,5,1,1458660960,1488560328,0
GSM,214,3,1150,680,0,-3.662123,40.406867,1000,17,1,1458660961,1491020145,0
GSM,214,3,1150,611,0,-3.657761,40.417795,1000,25,1,1458660960,1490365501,0
GSM,214,3,1150,697,0,-3.664627,40.441189,1000,8,1,1458660961,1490848962,0
GSM,214,3,1150,876,0,-3.68042,40.418358,1000,4,1,1458660961,1489591933,0
GSM,214,3,1150,698,0,-3.659339,40.43494,1000,27,1,1458660961,1505980412,0
GSM,214,3,1150,713,0,-3.663528,40.445297,1000,15,1,1458660961,1491400766,0
GSM,214,3,1150,606,0,-3.695183,40.391922,1000,4,1,1458660960,1489840011,0
GSM,214,3,1150,1598,0,-3.681564,40.397873,1000,3,1,1458660962,1474113934,0
GSM,214,3,1150,1090,0,-3.660507,40.444885,1000,30,1,1458660962,1491400761,0
GSM,214,3,1150,1543,0,-3.659363,40.381851,1000,6,1,1458660962,1491681396,0
GSM,214,3,1150,200,0,-3.67115,40.409775,1000,8,1,1458660959,1490007925,0
GSM,214,3,1150,610,0,-3.671673,40.425606,1000,20,1,1458660960,1510060553,0
GSM,214,3,1150,596,0,-3.665314,40.386429,1000,2,1,1458660960,1491681396,0
GSM,214,3,1150,889,0,-3.652382,40.395355,1000,12,1,1458660961,1489080660,0
GSM,214,3,1150,776,0,-3.679962,40.440979,1000,18,1,1458660961,1491183890,0
GSM,214,3,1150,636,0,-3.676987,40.42923,1000,6,1,1458660960,1480528127,0
GSM,214,3,1150,618,0,-3.666458,40.429764,1000,9,1,1458660960,1490365501,0
GSM,214,3,1150,891,0,-3.667099,40.392471,1000,5,1,1458660961,1488981402,0
GSM,214,3,1150,624,0,-3.67581,40.426843,1000,14,1,1458660960,1479575731,0
GSM,214,3,1150,978,0,-3.661057,40.445755,1000,20,1,1458660961,1491965665,0
GSM,214,3,1150,976,0,-3.653915,40.448685,1000,15,1,1458660961,1491965665,0
GSM,214,3,1150,1157,0,-3.67012,40.429982,1000,7,1,1458660962,1469622322,0
GSM,214,3,1150,5852,0,-3.682866,40.447036,1000,14,1,1458660963,1494612019,0
GSM,214,3,1150,5853,0,-3.685226,40.443558,1000,5,1,1458660963,1491183890,0
GSM,214,3,1150,7689,0,-3.660141,40.413712,1000,15,1,1458660963,1476785047,0
GSM,214,3,1150,4059,0,-3.674958,40.423979,1000,19,1,1458660962,1510060553,0
GSM,214,3,1150,4872,0,-3.660889,40.443268,1000,18,1,1458660963,1491400766,0
GSM,214,3,1150,5442,0,-3.68145,40.449257,1000,4,1,1458660963,1491183885,0
GSM,214,3,1150,2663,0,-3.671722,40.393295,1000,6,1,1458660962,1491681396,0
GSM,214,3,1150,5235,0,-3.660672,40.446854,1000,25,1,1458660963,1491965660,0
GSM,214,3,1150,8459,0,-3.6577606201172,40.39192199707,1000,1,1,1458660963,1449707487,0
GSM,214,3,1150,8124,0,-3.677902,40.429001,1000,3,1,1458660963,1465912094,0
GSM,214,3,1150,8099,0,-3.6962127685547,40.39192199707,1000,3,1,1458660963,1470156810,0
GSM,214,3,1150,8201,0,-3.667099,40.442596,1000,10,1,1458660963,1480528127,0
GSM,214,3,1150,8176,0,-3.66655,40.407166,1000,10,1,1458660963,1473814952,0
GSM,214,3,1150,8460,0,-3.6618804931641,40.394668579102,1000,1,1,1458660963,1450225876,0
GSM,214,3,1150,10678,0,-3.6783599853516,40.449600219727,1000,1,1,1458660964,1440267325,0
GSM,214,3,1150,12176,0,-3.672409,40.401993,1000,6,1,1458660964,1484450205,0
GSM,214,3,1150,9656,0,-3.66188,40.447197,1000,4,1,1458660964,1473446226,0
GSM,214,3,1150,10387,0,-3.652464,40.393295,1000,7,1,1458660964,1477756587,0
GSM,214,3,1150,175,0,-3.671356,40.44548,1000,10,1,1458660959,1479862718,0
GSM,214,3,1150,195,0,-3.662796,40.396042,1000,3,1,1458660959,1491681396,0
GSM,214,3,1150,263,0,-3.680982,40.389051,1000,22,1,1458660959,1490380811,0
GSM,214,3,1150,269,0,-3.684354,40.383243,1000,34,1,1458660959,1506345142,0
GSM,214,3,1150,249,0,-3.67012,40.435181,1000,2,1,1458660959,1465559950,0
GSM,214,3,1150,254,0,-3.655167,40.419388,1000,9,1,1458660959,1484450205,0
GSM,214,3,1150,597,0,-3.67424,40.390549,1000,2,1,1458660960,1488981396,0
GSM,214,3,1150,605,0,-3.695114,40.392746,1000,5,1,1458660960,1489840011,0
GSM,214,3,1150,707,0,-3.682022,40.439377,1000,9,1,1458660961,1490367733,0
GSM,214,3,1150,600,0,-3.696051,40.395234,1000,17,1,1458660960,1490543288,0
GSM,214,3,1150,702,0,-3.670659,40.441128,1000,16,1,1458660961,1510059047,0
GSM,214,3,1150,613,0,-3.659134,40.424194,1000,10,1,1458660960,1488560324,0
GSM,214,3,1150,595,0,-3.671036,40.394669,1000,3,1,1458660960,1491681396,0
GSM,214,3,1150,874,0,-3.664284,40.419388,1000,4,1,1458660961,1477031910,0
GSM,214,3,1150,625,0,-3.669205,40.436783,1000,12,1,1458660960,1490367748,0
GSM,214,3,1150,635,0,-3.6756134033203,40.430374145508,1000,5,1,1458660960,1482037365,0
GSM,214,3,1150,959,0,-3.660507,40.392609,1000,2,1,1458660961,1491681396,0
GSM,214,3,1150,781,0,-3.664627,40.456966,1000,11,1,1458660961,1491216880,0
GSM,214,3,1150,627,0,-3.673725,40.433722,1000,16,1,1458660960,1490015050,0
GSM,214,3,1150,712,0,-3.66188,40.449429,1000,24,1,1458660961,1491400766,0
GSM,214,3,1150,894,0,-3.695429,40.385841,2003,7,1,1458660961,1485775352,0
GSM,214,3,1150,708,0,-3.684883,40.439301,1000,8,1,1458660961,1491183890,0
GSM,214,3,1150,783,0,-3.667099,40.450974,1000,5,1,1458660961,1491216880,0
GSM,214,3,1150,704,0,-3.677502,40.437412,1000,8,1,1458660961,1490367731,0
GSM,214,3,1150,626,0,-3.67012,40.43129,1000,3,1,1458660960,1490015050,0
GSM,214,3,1150,1091,0,-3.657816,40.436252,1000,25,1,1458660962,1491470680,0
GSM,214,3,1150,1158,0,-3.671665,40.431747,1000,8,1,1458660962,1482037365,0
GSM,214,3,1150,1092,0,-3.659662,40.437029,1000,26,1,1458660962,1491470680,0
GSM,214,3,1150,1650,0,-3.680462,40.399317,1000,23,1,1458660962,1505716532,0
GSM,214,3,1150,7702,0,-3.6591339111328,40.418014526367,1000,9,1,1458660963,1474563085,0
GSM,214,3,1150,5107,0,-3.664112,40.406427,1000,16,1,1458660963,1491924131,0
GSM,214,3,1150,2889,0,-3.658817,40.393401,1201,13,1,1458660962,1490380800,0
GSM,214,3,1150,4647,0,-3.676036,40.429106,1000,13,1,1458660962,1481818642,0
GSM,214,3,1150,4057,0,-3.673385,40.425918,1000,28,1,1458660962,1510108182,0
GSM,214,3,1150,2887,0,-3.65492,40.393798,1000,19,1,1458660962,1494727537,0
GSM,214,3,1150,7677,0,-3.6728668212891,40.441360473633,1000,1,1,1458660963,1442496325,0
GSM,214,3,1150,4874,0,-3.658153,40.439202,1000,7,1,1458660963,1490069174,0
GSM,214,3,1150,4717,0,-3.659556,40.435392,1000,26,1,1458660962,1490848962,0
GSM,214,3,1150,5851,0,-3.683603,40.44598,1000,11,1,1458660963,1491183890,0
GSM,214,3,1150,2925,0,-3.65439,40.404531,1000,11,1,1458660962,1488557370,0
GSM,214,3,1150,8205,0,-3.6838531494141,40.437240600586,1000,1,1,1458660963,1457789906,0
GSM,214,3,1150,7753,0,-3.6591339111328,40.422134399414,1000,1,1,1458660963,1457655663,0
GSM,214,3,1150,8106,0,-3.6962127685547,40.390548706055,1000,3,1,1458660963,1474689981,0
GSM,214,3,1150,7839,0,-3.67218,40.382996,1000,2,1,1458660963,1467246489,0
GSM,214,3,1150,7838,0,-3.669434,40.383682,1000,6,1,1458660963,1478692219,0
GSM,214,3,1150,8198,0,-3.655014,40.435867,1000,6,1,1458660963,1467523082,0
GSM,214,3,1150,8118,0,-3.666824,40.429825,1000,5,1,1458660963,1466233375,0
GSM,214,3,1150,8111,0,-3.660507,40.417818,1000,7,1,1458660963,1471179147,0
GSM,214,3,1150,8376,0,-3.68248,40.417557,1000,3,1,1458660963,1470462538,0
GSM,214,3,1150,11558,0,-3.673935,40.424881,1000,9,1,1458660964,1469795523,0
GSM,214,3,1150,11443,0,-3.6536407470703,40.385055541992,1000,1,1,1458660964,1449707487,0
GSM,214,3,1150,10645,0,-3.6852264404297,40.444107055664,1000,1,1,1458660964,1440267325,0
GSM,214,3,1150,9655,0,-3.660507,40.447103,1000,11,1,1458660964,1474563126,0
GSM,214,3,1150,13301,0,-3.6646270751953,40.393295288086,1000,1,1,1458660965,1449707494,0
GSM,214,3,1150,188,0,-3.668576,40.401307,1908,24,1,1458660959,1492254900,0
GSM,214,3,1150,176,0,-3.664752,40.444856,1000,11,1,1458660959,1490367748,0
GSM,214,3,1150,142,0,-3.665085,40.43335,1000,6,1,1458660959,1490233276,0
GSM,214,3,1150,338,0,-3.669205,40.383835,1000,9,1,1458660960,1491681396,0
GSM,214,3,1150,259,0,-3.66394,40.390549,1000,2,1,1458660959,1491681396,0
GSM,214,3,1150,189,0,-3.660867,40.410658,1000,42,1,1458660959,1492254900,0
GSM,214,3,1150,369,0,-3.67759,40.38864,1073,41,1,1458660960,1490380811,0
GSM,214,3,1150,248,0,-3.670578,40.434952,1000,3,1,1458660959,1480528127,0
GSM,214,3,1150,960,0,-3.67169,40.391137,1000,7,1,1458660961,1491681396,0
GSM,214,3,1150,909,0,-3.658859,40.455231,1000,10,1,1458660961,1490012753,0
GSM,214,3,1150,706,0,-3.682676,40.441557,1000,7,1,1458660961,1489887570,0
GSM,214,3,1150,617,0,-3.660421,40.43046,1000,16,1,1458660960,1490367748,0
GSM,214,3,1150,612,0,-3.672474,40.420761,1000,7,1,1458660960,1490549479,0
GSM,214,3,1150,715,0,-3.667585,40.448649,1000,13,1,1458660961,1477678924,0
GSM,214,3,1150,945,0,-3.677128,40.420166,1000,7,1,1458660961,1506507613,0
GSM,214,3,1150,692,0,-3.66703,40.422821,1000,4,1,1458660961,1464586458,0
GSM,214,3,1150,705,0,-3.68073,40.437789,1000,31,1,1458660961,1505748151,0
GSM,214,3,1150,1435,0,-3.669052,40.429001,1000,9,1,1458660962,1473421419,0
GSM,214,3,1150,2035,0,-3.69833,40.38766,5303,25,1,1458660962,1505878402,0
GSM,214,3,1150,2045,0,-3.652115,40.405045,1000,9,1,1458660962,1488557370,0
GSM,214,3,1150,7695,0,-3.6618804931641,40.396041870117,1000,2,1,1458660963,1468631205,0
GSM,214,3,1150,2046,0,-3.65324,40.405083,1000,24,1,1458660962,1491232720,0
GSM,214,3,1150,4873,0,-3.654327,40.439713,1000,10,1,1458660963,1491400766,0
GSM,214,3,1150,4645,0,-3.67424,40.433121,1000,7,1,1458660962,1490848962,0
GSM,214,3,1150,5108,0,-3.672221,40.395719,1000,17,1,1458660963,1491681396,0
GSM,214,3,1150,7624,0,-3.6783599853516,40.418014526367,1000,3,1,1458660963,1463907153,0
GSM,214,3,1150,6701,0,-3.666,40.392609,1000,2,1,1458660963,1491681396,0
GSM,214,3,1150,8400,0,-3.656845,40.430832,1000,3,1,1458660963,1463139681,0
GSM,214,3,1150,8116,0,-3.664627,40.431747,1000,5,1,1458660963,1466233375,0
GSM,214,3,1150,7769,0,-3.683167,40.385742,1000,4,1,1458660963,1466075963,0
GSM,214,3,1150,8126,0,-3.66806,40.429001,1000,4,1,1458660963,1463139681,0
GSM,214,3,1150,8374,0,-3.66806,40.420761,1000,2,1,1458660963,1464306703,0
GSM,214,3,1150,8199,0,-3.6714935302734,40.433120727539,1000,1,1,1458660963,1452100174,0
GSM,214,3,1150,7768,0,-3.6989593505859,40.389175415039,1000,1,1,1458660963,1444580287,0
GSM,214,3,1150,8216,0,-3.666916,40.447311,1000,3,1,1458660963,1466075953,0
GSM,214,3,1150,8458,0,-3.6618804931641,40.396041870117,1000,1,1,1458660963,1450225876,0
GSM,214,3,1150,8104,0,-3.6948394775391,40.393295288086,1000,2,1,1458660963,1466075988,0
GSM,214,3,1150,8592,0,-3.659009,40.435992,1000,11,1,1458660963,1474563126,0
GSM,214,3,1150,8591,0,-3.660507,40.430603,1000,6,1,1458660963,1467523082,0
GSM,214,3,1150,11803,0,-3.679733,40.399475,1000,2,1,1458660964,1474113934,0
GSM,214,3,1150,9045,0,-3.660507,40.382309,1000,4,1,1458660964,1472906681,0
GSM,214,3,1152,191,0,-3.6522674560547,40.405654907227,1000,1,1,1458660965,1436801852,0
GSM,214,3,1152,192,0,-3.6522674560547,40.402908325195,1000,1,1,1458660965,1437879538,0
GSM,214,3,1150,12217,0,-3.660507,40.434619,1000,11,1,1458660964,1474563126,0
GSM,214,3,1150,144,0,-3.668671,40.406647,1000,18,1,1458660959,1491020145,0
GSM,214,3,1150,337,0,-3.675888,40.386887,1000,15,1,1458660959,1491681396,0
GSM,214,3,1150,143,0,-3.661047,40.407852,1000,39,1,1458660959,1523904275,0
GSM,214,3,1150,201,0,-3.675041,40.41069,1000,12,1,1458660959,1491020145,0
GSM,214,3,1150,204,0,-3.662524,40.41368,1000,32,1,1458660959,1492254900,0
GSM,214,3,1150,264,0,-3.684448,40.386978,1000,30,1,1458660959,1490380836,0
GSM,214,3,1150,187,0,-3.65696,40.40546,1000,24,1,1458660959,1523904295,0
GSM,214,3,1150,213,0,-3.677772,40.399377,1261,7,1,1458660959,1490367744,0
GSM,214,3,1150,958,0,-3.660851,40.395699,1000,4,1,1458660961,1489780796,0
GSM,214,3,1150,716,0,-3.667766,40.446657,1000,7,1,1458660961,1477678924,0
GSM,214,3,1150,616,0,-3.655624,40.437546,2161,9,1,1458660960,1485775357,0
GSM,214,3,1150,775,0,-3.678513,40.442734,1000,9,1,1458660961,1489887570,0
GSM,214,3,1150,598,0,-3.691681,40.395218,1000,30,1,1458660960,1490380836,0
GSM,214,3,1150,900,0,-3.656387,40.43337,1000,11,1,1458660961,1491353823,0
GSM,214,3,1150,710,0,-3.6811065673828,40.446853637695,1000,1,1,1458660961,1440267325,0
GSM,214,3,1150,907,0,-3.659592,40.458298,1000,9,1,1458660961,1489375434,0
GSM,214,3,1150,717,0,-3.669555,40.447742,1000,17,1,1458660961,1479862718,0
GSM,214,3,1150,898,0,-3.652479,40.43555,1000,13,1,1458660961,1491965665,0
GSM,214,3,1150,1156,0,-3.668256,40.432657,1000,17,1,1458660962,1505658542,0
GSM,214,3,1150,3148,0,-3.659477,40.405861,1000,20,1,1458660962,1490187675,0
GSM,214,3,1150,7507,0,-3.670807,40.431519,1000,6,1,1458660963,1464973049,0
GSM,214,3,1150,7509,0,-3.671837,40.431404,1000,4,1,1458660963,1464973043,0
GSM,214,3,1150,5234,0,-3.66188,40.451098,1000,22,1,1458660963,1491965660,0
GSM,214,3,1150,4719,0,-3.663406,40.433731,1000,9,1,1458660963,1491470680,0
GSM,214,3,1150,7625,0,-3.6783599853516,40.415267944336,1000,1,1,1458660963,1457655663,0
GSM,214,3,1150,8197,0,-3.6687469482422,40.43586730957,1000,2,1,1458660963,1462335051,0
GSM,214,3,1150,8203,0,-3.679276,40.439987,1000,3,1,1458660963,1464306697,0
GSM,214,3,1150,7758,0,-3.658447,40.415268,1000,2,1,1458660963,1460157632,0
GSM,214,3,1150,8204,0,-3.67424,40.437927,1000,2,1,1458660963,1461926084,0
GSM,214,3,1150,8375,0,-3.6687469482422,40.418014526367,1000,2,1,1458660963,1474563085,0
GSM,214,3,1150,7837,0,-3.670513,40.385448,1000,7,1,1458660963,1472906681,0
GSM,214,3,1150,12147,0,-3.675613,40.429916,1000,3,1,1458660964,1465035059,0
GSM,214,3,1150,9144,0,-3.659134,40.442047,1000,2,1,1458660964,1464306708,0
GSM,214,3,1150,12177,0,-3.666,40.406342,1000,4,1,1458660964,1486686790,0
GSM,214,3,1150,12434,0,-3.667099,40.402084,1000,5,1,1458660964,1468676041,0
GSM,214,3,1150,12433,0,-3.667545,40.401878,1000,8,1,1458660964,1473814952,0
GSM,214,3,1150,1644,0,-3.656176,40.445269,1000,13,1,1458660962,1491965665,0
GSM,214,3,1150,1648,0,-3.6778,40.401267,1000,20,1,1458660962,1505800163,0
GSM,214,3,1150,2985,0,-3.682854,40.437348,1000,12,1,1458660962,1505834131,0
GSM,214,3,1150,7687,0,-3.656616,40.405426,1000,12,1,1458660963,1473814952,0
UMTS,214,3,1150,2774,0,-3.655121,40.418259,1294,2,1,1458660962,1505869509,0
GSM,214,3,1150,7508,0,-3.669777,40.429688,1000,4,1,1458660963,1464973049,0
GSM,214,3,1150,5441,0,-3.678466,40.4496,1000,13,1,1458660963,1491183885,0
GSM,214,3,1150,3085,0,-3.679276,40.456467,1000,3,1,1458660962,1491183880,0
GSM,214,3,1150,4646,0,-3.673416,40.428177,1000,5,1,1458660962,1482037365,0
GSM,214,3,1150,7699,0,-3.660164,40.404968,1000,4,1,1458660963,1468676041,0
GSM,214,3,1150,2882,0,-3.676987,40.434494,1000,5,1,1458660962,1488761337,0
GSM,214,3,1150,7703,0,-3.658859,40.414032,1000,10,1,1458660963,1473590731,0
